,time,price,pchange,change,volume,amount,type
384,14:25:10,19.82,-0.10,-0.01,4,7928,ÂôÅÌ
385,14:25:07,19.83,-0.05,0.01,24,47592,ÂòÅÌ
386,14:25:04,19.82,-0.10,0.0,174,344868,ÂôÅÌ
387,14:24:58,19.82,-0.10,0.0,2,3964,ÂôÅÌ
388,14:24:43,19.82,-0.10,0.0,174,344868,ÂòÅÌ
389,14:24:28,19.82,-0.10,0.0,5,9910,ÖÐÐÔÅÌ
390,14:24:28,19.82,-0.10,0.01,5,9910,ÂòÅÌ
391,14:24:25,19.81,-0.15,-0.01,18,35658,ÂôÅÌ
392,14:24:22,19.82,-0.10,0.0,1,1982,ÂòÅÌ
393,14:24:19,19.82,-0.10,0.0,54,107028,ÂòÅÌ
394,14:24:10,19.82,-0.10,0.0,61,120902,ÂôÅÌ
395,14:24:07,19.82,-0.10,0.0,3,5946,ÂôÅÌ
396,14:24:04,19.82,-0.10,0.0,1,1982,ÂôÅÌ
397,14:24:01,19.82,-0.10,0.0,8,15856,ÂôÅÌ
398,14:23:55,19.82,-0.10,0.0,10,19820,ÂôÅÌ
399,14:23:43,19.82,-0.10,0.0,12,23784,ÂôÅÌ
400,14:23:40,19.82,-0.10,0.0,15,29730,ÂôÅÌ
401,14:23:37,19.82,-0.10,0.0,2,3964,ÂôÅÌ
402,14:23:25,19.82,-0.10,0.0,2,3964,ÂòÅÌ
403,14:23:13,19.82,-0.10,0.0,8,15856,ÂôÅÌ
404,14:23:07,19.82,-0.10,-0.01,14,27748,ÂôÅÌ
405,14:23:04,19.83,-0.05,0.0,8,15864,ÂòÅÌ
406,14:23:01,19.83,-0.05,0.0,14,27762,ÂòÅÌ
407,14:22:58,19.83,-0.05,0.01,1,1983,ÂòÅÌ
408,14:22:55,19.82,-0.10,0.0,1,1982,ÂôÅÌ
409,14:22:25,19.82,-0.10,-0.01,1,1982,ÖÐÐÔÅÌ
410,14:22:13,19.83,-0.05,0.02,2,3966,ÂòÅÌ
411,14:22:07,19.81,-0.15,-0.01,8,15848,ÂôÅÌ
412,14:22:04,19.82,-0.10,0.01,10,19820,ÂòÅÌ
413,14:21:58,19.81,-0.15,0.0,2,3962,ÂòÅÌ
414,14:21:55,19.81,-0.15,0.01,14,27734,ÂòÅÌ
415,14:21:52,19.8,-0.20,0.0,28,55440,ÂôÅÌ
416,14:21:46,19.8,-0.20,0.0,47,93060,ÂôÅÌ
417,14:21:25,19.8,-0.20,0.0,15,29700,ÂòÅÌ
418,14:21:19,19.8,-0.20,0.0,38,75240,ÂòÅÌ
419,14:21:16,19.8,-0.20,0.0,5,9900,ÂòÅÌ
420,14:21:07,19.8,-0.20,0.01,5,9900,ÂòÅÌ
421,14:21:04,19.79,-0.25,0.0,15,29685,ÂôÅÌ
422,14:20:49,19.79,-0.25,-0.01,12,23748,ÂôÅÌ
423,14:20:40,19.8,-0.20,0.0,2,3960,ÂòÅÌ
424,14:20:37,19.8,-0.20,-0.01,163,322740,ÂôÅÌ
425,14:20:31,19.81,-0.15,0.0,93,184233,ÂòÅÌ
426,14:20:28,19.81,-0.15,-0.01,70,138670,ÂôÅÌ
427,14:20:25,19.82,-0.10,0.0,1,1982,ÂòÅÌ
428,14:20:10,19.82,-0.10,-0.01,11,21802,ÂôÅÌ
429,14:19:55,19.83,-0.05,0.0,13,25779,ÂòÅÌ
430,14:19:46,19.83,-0.05,0.0,5,9915,ÂôÅÌ
431,14:19:40,19.83,-0.05,0.0,4,7932,ÂôÅÌ
432,14:19:34,19.83,-0.05,0.0,8,15864,ÂòÅÌ
433,14:19:07,19.83,-0.05,0.02,143,283569,ÂòÅÌ
434,14:19:01,19.81,-0.15,0.0,2,3962,ÂôÅÌ
435,14:18:58,19.81,-0.15,0.0,19,37639,ÂôÅÌ
436,14:18:49,19.81,-0.15,0.0,10,19810,ÂôÅÌ
437,14:18:43,19.81,-0.15,0.0,17,33677,ÂôÅÌ
438,14:18:40,19.81,-0.15,0.0,52,103012,ÂòÅÌ
439,14:18:37,19.81,-0.15,0.01,218,431858,ÂòÅÌ
440,14:18:34,19.8,-0.20,0.0,11,21780,ÂôÅÌ
441,14:18:25,19.8,-0.20,0.0,50,99000,ÖÐÐÔÅÌ
442,14:18:25,19.8,-0.20,0.0,50,99000,ÂôÅÌ
443,14:18:22,19.8,-0.20,-0.01,16,31680,ÂôÅÌ
444,14:18:16,19.81,-0.15,0.01,5,9905,ÂòÅÌ
445,14:18:13,19.8,-0.20,0.0,84,166320,ÂôÅÌ
446,14:18:06,19.8,-0.20,0.0,8,15840,ÂôÅÌ
447,14:18:03,19.8,-0.20,-0.01,60,118800,ÂôÅÌ
448,14:17:57,19.81,-0.15,0.01,3,5943,ÂòÅÌ
449,14:17:54,19.8,-0.20,-0.01,20,39600,ÂôÅÌ
450,14:17:45,19.81,-0.15,0.0,16,31696,ÂòÅÌ
451,14:17:42,19.81,-0.15,0.0,244,483364,ÂôÅÌ
452,14:17:33,19.81,-0.15,0.0,1,1981,ÂôÅÌ
453,14:17:30,19.81,-0.15,0.0,5,9905,ÂôÅÌ
454,14:17:24,19.81,-0.15,0.0,1,1981,ÂôÅÌ
455,14:17:21,19.81,-0.15,0.0,10,19810,ÂôÅÌ
456,14:16:57,19.81,-0.15,0.0,18,35658,ÂòÅÌ
457,14:16:48,19.81,-0.15,0.01,7,13867,ÂòÅÌ
458,14:16:45,19.8,-0.20,-0.01,28,55440,ÂôÅÌ
459,14:16:36,19.81,-0.15,0.0,1,1981,ÂòÅÌ
460,14:16:33,19.81,-0.15,0.01,28,55468,ÂòÅÌ
461,14:16:30,19.8,-0.20,0.0,6,11880,ÂôÅÌ
462,14:16:27,19.8,-0.20,-0.01,10,19800,ÂôÅÌ
463,14:16:09,19.81,-0.15,0.0,0,872,ÂôÅÌ
464,14:16:06,19.81,-0.15,0.0,42,83202,ÂôÅÌ
465,14:15:57,19.81,-0.15,0.0,2,3962,ÂôÅÌ
466,14:15:54,19.81,-0.15,0.0,10,19810,ÂôÅÌ
467,14:15:48,19.81,-0.15,0.0,20,39620,ÂôÅÌ
468,14:15:42,19.81,-0.15,0.01,33,66482,ÂòÅÌ
469,14:15:39,19.8,-0.20,0.0,29,57420,ÂôÅÌ
470,14:15:33,19.8,-0.20,0.0,30,59400,ÂôÅÌ
471,14:15:30,19.8,-0.20,-0.01,5,9900,ÂôÅÌ
472,14:15:24,19.81,-0.15,0.01,9,17829,ÂòÅÌ
473,14:15:21,19.8,-0.20,0.0,46,91080,ÂôÅÌ
474,14:15:09,19.8,-0.20,0.0,8,15840,ÂôÅÌ
475,14:15:00,19.8,-0.20,-0.01,3,5940,ÂôÅÌ
476,14:14:57,19.81,-0.15,0.0,1,1981,ÂòÅÌ
477,14:14:51,19.81,-0.15,0.0,177,351509,ÂôÅÌ
478,14:14:48,19.81,-0.15,-0.01,24,47544,ÂôÅÌ
479,14:14:42,19.82,-0.10,0.01,2,3964,ÂòÅÌ
480,14:14:33,19.81,-0.15,0.0,49,97069,ÂôÅÌ
481,14:14:30,19.81,-0.15,0.0,7,13867,ÂôÅÌ
482,14:14:24,19.81,-0.15,0.0,4,7924,ÂôÅÌ
483,14:14:21,19.81,-0.15,0.0,11,21791,ÂôÅÌ
484,14:14:12,19.81,-0.15,0.0,10,19810,ÂôÅÌ
485,14:14:09,19.81,-0.15,0.0,1,1981,ÂôÅÌ
486,14:14:06,19.81,-0.15,-0.01,17,34786,ÂôÅÌ
487,14:13:57,19.82,-0.10,0.01,1,1982,ÂòÅÌ
488,14:13:51,19.81,-0.15,-0.01,11,21791,ÂôÅÌ
489,14:13:48,19.82,-0.10,0.0,8,15856,ÂôÅÌ
490,14:13:39,19.82,-0.10,0.0,20,39640,ÂôÅÌ
491,14:13:33,19.82,-0.10,-0.01,2,3964,ÂôÅÌ
492,14:13:24,19.83,-0.05,0.0,10,19830,ÂôÅÌ
493,14:13:18,19.83,-0.05,-0.01,77,152691,ÂôÅÌ
494,14:13:15,19.84,0.00,0.0,10,19840,ÂòÅÌ
495,14:13:06,19.84,0.00,-0.01,62,123008,ÂôÅÌ
496,14:12:57,19.85,+0.05,0.01,4,7940,ÂòÅÌ
497,14:12:54,19.84,0.00,-0.01,10,19840,ÂôÅÌ
498,14:12:42,19.85,+0.05,0.0,121,240185,ÂôÅÌ
499,14:12:36,19.85,+0.05,0.0,21,41685,ÂôÅÌ
500,14:12:33,19.85,+0.05,0.0,5,9925,ÂôÅÌ
501,14:12:24,19.85,+0.05,0.0,10,19850,ÂôÅÌ
502,14:12:15,19.85,+0.05,0.0,10,19850,ÖÐÐÔÅÌ
503,14:12:15,19.85,+0.05,0.0,10,19850,ÂôÅÌ
504,14:12:09,19.85,+0.05,0.0,20,39700,ÂôÅÌ
505,14:12:06,19.85,+0.05,0.0,10,19850,ÂôÅÌ
506,14:12:03,19.85,+0.05,0.0,121,240185,ÂòÅÌ
507,14:11:54,19.85,+0.05,0.01,34,67490,ÖÐÐÔÅÌ
508,14:11:39,19.84,0.00,-0.01,30,59520,ÂôÅÌ
509,14:11:33,19.85,+0.05,-0.01,31,61535,ÂôÅÌ
510,14:11:18,19.86,+0.10,0.01,18,35748,ÂòÅÌ
511,14:11:15,19.85,+0.05,0.0,12,23820,ÂòÅÌ
512,14:11:12,19.85,+0.05,0.0,9,17865,ÂôÅÌ
513,14:11:03,19.85,+0.05,0.01,111,220335,ÂòÅÌ
514,14:11:00,19.84,0.00,0.0,4,7936,ÂôÅÌ
515,14:10:57,19.84,0.00,-0.01,1,1984,ÂôÅÌ
516,14:10:54,19.85,+0.05,0.01,35,69475,ÂòÅÌ
517,14:10:51,19.84,0.00,0.0,20,39680,ÂôÅÌ
518,14:10:48,19.84,0.00,0.0,26,51584,ÂôÅÌ
519,14:10:42,19.84,0.00,0.0,39,77376,ÂòÅÌ
520,14:10:33,19.84,0.00,0.01,100,198400,ÂòÅÌ
521,14:10:24,19.83,-0.05,0.0,4,7932,ÂôÅÌ
522,14:10:21,19.83,-0.05,0.0,19,37677,ÂôÅÌ
523,14:10:09,19.83,-0.05,0.0,57,113031,ÂòÅÌ
524,14:10:06,19.83,-0.05,0.0,30,59490,ÂòÅÌ
525,14:10:00,19.83,-0.05,0.0,12,23796,ÂòÅÌ
526,14:09:57,19.83,-0.05,0.01,26,51558,ÂòÅÌ
527,14:09:54,19.82,-0.10,-0.01,1,1982,ÂôÅÌ
528,14:09:51,19.83,-0.05,0.01,2,3966,ÂòÅÌ
529,14:09:48,19.82,-0.10,0.0,3,5946,ÂôÅÌ
530,14:09:36,19.82,-0.10,0.0,6,11892,ÂôÅÌ
531,14:09:33,19.82,-0.10,0.0,4,7928,ÂôÅÌ
532,14:09:21,19.82,-0.10,0.0,10,19820,ÂôÅÌ
533,14:09:18,19.82,-0.10,-0.01,3,5946,ÂôÅÌ
534,14:09:15,19.83,-0.05,0.01,15,29745,ÂòÅÌ
535,14:09:09,19.82,-0.10,0.0,3,5946,ÂôÅÌ
536,14:09:06,19.82,-0.10,-0.01,2,3964,ÂôÅÌ
537,14:09:00,19.83,-0.05,0.0,8,15864,ÂòÅÌ
538,14:08:48,19.83,-0.05,-0.01,6,11898,ÂôÅÌ
539,14:08:42,19.84,0.00,0.0,10,19840,ÂòÅÌ
540,14:08:36,19.84,0.00,0.01,98,194432,ÂòÅÌ
541,14:08:33,19.83,-0.05,0.0,56,111048,ÂôÅÌ
542,14:08:30,19.83,-0.05,0.0,30,59490,ÂôÅÌ
543,14:08:24,19.83,-0.05,0.0,41,81303,ÂôÅÌ
544,14:08:15,19.83,-0.05,0.0,52,103116,ÂôÅÌ
545,14:08:06,19.83,-0.05,-0.01,5,9915,ÂôÅÌ
546,14:08:03,19.84,0.00,0.0,18,35712,ÂòÅÌ
547,14:08:00,19.84,0.00,0.0,12,23808,ÂòÅÌ
548,14:07:51,19.84,0.00,0.0,10,19840,ÂòÅÌ
549,14:07:45,19.84,0.00,0.01,2,3968,ÂòÅÌ
550,14:07:42,19.83,-0.05,-0.01,20,39660,ÂôÅÌ
551,14:07:36,19.84,0.00,0.0,5,9920,ÂòÅÌ
552,14:07:33,19.84,0.00,0.0,100,198400,ÂòÅÌ
553,14:07:30,19.84,0.00,0.0,144,285696,ÂòÅÌ
554,14:07:18,19.84,0.00,0.0,241,479136,ÂôÅÌ
555,14:07:15,19.84,0.00,0.0,30,59520,ÂôÅÌ
556,14:07:09,19.84,0.00,0.0,9,17856,ÂôÅÌ
557,14:07:06,19.84,0.00,0.0,8,15872,ÂôÅÌ
558,14:07:03,19.84,0.00,0.0,10,19840,ÂôÅÌ
559,14:06:54,19.84,0.00,-0.01,10,19840,ÂôÅÌ
560,14:06:51,19.85,+0.05,0.0,1,1985,ÂòÅÌ
561,14:06:45,19.85,+0.05,0.0,23,45655,ÂòÅÌ
562,14:06:39,19.85,+0.05,0.0,21,41685,ÂôÅÌ
563,14:06:36,19.85,+0.05,0.0,10,19850,ÂôÅÌ
564,14:06:33,19.85,+0.05,0.0,36,71460,ÂôÅÌ
565,14:06:30,19.85,+0.05,0.0,2,3970,ÂôÅÌ
566,14:06:24,19.85,+0.05,0.0,100,198500,ÂôÅÌ
567,14:06:18,19.85,+0.05,-0.01,1,1985,ÂôÅÌ
568,14:06:09,19.86,+0.10,0.0,20,39720,ÂòÅÌ
569,14:06:09,19.86,+0.10,0.0,20,39720,ÖÐÐÔÅÌ
570,14:06:09,19.86,+0.10,0.01,20,39720,ÂòÅÌ
571,14:06:06,19.85,+0.05,0.0,25,49625,ÂôÅÌ
572,14:06:00,19.85,+0.05,0.0,2,3970,ÂôÅÌ
573,14:05:57,19.85,+0.05,0.0,2,3970,ÂôÅÌ
574,14:05:54,19.85,+0.05,0.0,2,3970,ÂôÅÌ
575,14:05:51,19.85,+0.05,0.0,19,38092,ÂòÅÌ
576,14:05:48,19.85,+0.05,0.01,90,178650,ÂòÅÌ
577,14:05:45,19.84,0.00,0.0,20,39680,ÂôÅÌ
578,14:05:42,19.84,0.00,0.0,21,41664,ÂôÅÌ
579,14:05:33,19.84,0.00,0.0,6,11904,ÂôÅÌ
580,14:05:30,19.84,0.00,0.0,1,1984,ÂôÅÌ
581,14:05:27,19.84,0.00,-0.01,10,19840,ÂôÅÌ
582,14:05:24,19.85,+0.05,0.01,2,3970,ÂòÅÌ
583,14:05:21,19.84,0.00,0.0,5,9920,ÂôÅÌ
584,14:05:18,19.84,0.00,0.0,1,1984,ÂôÅÌ
585,14:05:12,19.84,0.00,0.0,1,1984,ÂôÅÌ
586,14:05:09,19.84,0.00,0.01,46,92256,ÂòÅÌ
587,14:05:06,19.83,-0.05,-0.01,2,3966,ÂôÅÌ
588,14:04:51,19.84,0.00,0.0,2,4960,ÂôÅÌ
589,14:04:39,19.84,0.00,0.0,10,19840,ÂôÅÌ
590,14:04:30,19.84,0.00,0.0,57,113088,ÂôÅÌ
591,14:04:27,19.84,0.00,-0.01,20,39680,ÂôÅÌ
592,14:04:18,19.85,+0.05,-0.01,14,29398,ÂôÅÌ
593,14:04:12,19.86,+0.10,0.01,80,158880,ÂòÅÌ
594,14:04:09,19.85,+0.05,0.0,22,43670,ÂôÅÌ
595,14:04:03,19.85,+0.05,0.0,22,43670,ÂôÅÌ
596,14:03:57,19.85,+0.05,0.0,55,109175,ÂôÅÌ
597,14:03:54,19.85,+0.05,0.0,1,1985,ÂôÅÌ
598,14:03:51,19.85,+0.05,0.0,28,55580,ÂôÅÌ
599,14:03:42,19.85,+0.05,0.0,10,19850,ÂôÅÌ
600,14:03:36,19.85,+0.05,0.0,71,141928,ÂôÅÌ
601,14:03:33,19.85,+0.05,-0.01,16,31760,ÂôÅÌ
602,14:03:30,19.86,+0.10,0.01,24,47664,ÂòÅÌ
603,14:03:27,19.85,+0.05,0.0,21,41685,ÂôÅÌ
604,14:03:21,19.85,+0.05,-0.01,2,3970,ÂôÅÌ
605,14:03:18,19.86,+0.10,0.0,1,1986,ÂòÅÌ
606,14:03:12,19.86,+0.10,0.0,2,3972,ÂòÅÌ
607,14:03:06,19.86,+0.10,0.0,24,47664,ÂòÅÌ
608,14:03:03,19.86,+0.10,0.0,21,43076,ÂôÅÌ
609,14:03:00,19.86,+0.10,0.0,18,35748,ÂôÅÌ
610,14:02:57,19.86,+0.10,0.0,4,7944,ÂôÅÌ
611,14:02:54,19.86,+0.10,0.0,1,1986,ÂôÅÌ
612,14:02:51,19.86,+0.10,0.0,8,16504,ÂôÅÌ
613,14:02:48,19.86,+0.10,-0.01,11,21846,ÂôÅÌ
614,14:02:45,19.87,+0.15,0.0,97,192739,ÂòÅÌ
615,14:02:42,19.87,+0.15,0.01,25,49675,ÂòÅÌ
616,14:02:39,19.86,+0.10,0.0,20,39720,ÂôÅÌ
617,14:02:36,19.86,+0.10,0.0,6,11916,ÂôÅÌ
618,14:02:33,19.86,+0.10,0.0,100,198600,ÂôÅÌ
619,14:02:30,19.86,+0.10,0.0,6,11916,ÂôÅÌ
620,14:02:27,19.86,+0.10,0.0,1,1986,ÂôÅÌ
621,14:02:24,19.86,+0.10,0.0,6,11916,ÂôÅÌ
622,14:02:18,19.86,+0.10,0.0,228,452808,ÂòÅÌ
623,14:02:12,19.86,+0.10,0.0,10,19860,ÂòÅÌ
624,14:02:09,19.86,+0.10,0.0,31,61566,ÂòÅÌ
625,14:02:03,19.86,+0.10,0.0,3,5958,ÂòÅÌ
626,14:02:00,19.86,+0.10,0.01,7,13902,ÂòÅÌ
627,14:01:57,19.85,+0.05,-0.01,21,41685,ÂôÅÌ
628,14:01:48,19.86,+0.10,0.0,105,208530,ÂòÅÌ
629,14:01:39,19.86,+0.10,0.0,58,116558,ÂòÅÌ
630,14:01:30,19.86,+0.10,0.01,10,19860,ÂòÅÌ
631,14:01:27,19.85,+0.05,0.0,19,37715,ÂôÅÌ
632,14:01:24,19.85,+0.05,-0.01,55,109175,ÂôÅÌ
633,14:01:15,19.86,+0.10,0.01,22,43692,ÂòÅÌ
634,14:01:12,19.85,+0.05,0.0,38,75430,ÂòÅÌ
635,14:01:09,19.85,+0.05,0.0,38,75430,ÂòÅÌ
636,14:01:03,19.85,+0.05,0.0,45,89325,ÂòÅÌ
637,14:00:54,19.85,+0.05,0.0,10,19850,ÂòÅÌ
638,14:00:51,19.85,+0.05,0.01,109,216365,ÂòÅÌ
639,14:00:48,19.84,0.00,-0.01,5,9920,ÂôÅÌ
640,14:00:42,19.85,+0.05,0.01,5,9925,ÂòÅÌ
641,14:00:39,19.84,0.00,-0.01,56,111104,ÂôÅÌ
642,14:00:36,19.85,+0.05,0.0,6,11910,ÂòÅÌ
643,14:00:33,19.85,+0.05,0.0,76,150860,ÂòÅÌ
644,14:00:30,19.85,+0.05,0.0,38,75430,ÂòÅÌ
645,14:00:27,19.85,+0.05,0.0,10,19850,ÂòÅÌ
646,14:00:18,19.85,+0.05,0.0,6,11910,ÂòÅÌ
647,14:00:15,19.85,+0.05,0.01,10,19850,ÂòÅÌ
648,14:00:09,19.84,0.00,-0.01,30,59520,ÂôÅÌ
649,14:00:06,19.85,+0.05,0.01,8,15880,ÂòÅÌ
650,13:59:57,19.84,0.00,0.0,30,59520,ÖÐÐÔÅÌ
651,13:59:57,19.84,0.00,-0.01,30,59520,ÂôÅÌ
652,13:59:54,19.85,+0.05,0.0,14,27790,ÂòÅÌ
653,13:59:51,19.85,+0.05,0.01,41,81385,ÂòÅÌ
654,13:59:45,19.84,0.00,-0.01,9,17856,ÂôÅÌ
655,13:59:39,19.85,+0.05,0.0,11,21835,ÂòÅÌ
656,13:59:36,19.85,+0.05,0.0,17,33745,ÂòÅÌ
657,13:59:33,19.85,+0.05,0.01,5,9925,ÂòÅÌ
658,13:59:27,19.84,0.00,0.0,100,198400,ÂôÅÌ
659,13:59:24,19.84,0.00,0.0,11,21824,ÂôÅÌ
660,13:59:21,19.84,0.00,0.0,119,237088,ÂòÅÌ
661,13:58:59,19.84,0.00,0.02,100,198400,ÂòÅÌ
662,13:58:56,19.82,-0.10,-0.01,8,15856,ÂòÅÌ
663,13:58:47,19.83,-0.05,0.0,21,43309,ÂôÅÌ
664,13:58:44,19.83,-0.05,0.01,45,89552,ÂòÅÌ
665,13:58:41,19.82,-0.10,0.01,1,1982,ÂòÅÌ
666,13:58:38,19.81,-0.15,-0.02,5,9905,ÂôÅÌ
667,13:58:35,19.83,-0.05,0.0,174,345042,ÂòÅÌ
668,13:58:32,19.83,-0.05,0.01,35,69405,ÂòÅÌ
669,13:58:29,19.82,-0.10,0.0,17,33694,ÂôÅÌ
670,13:58:20,19.82,-0.10,0.0,146,289372,ÂòÅÌ
671,13:58:11,19.82,-0.10,0.01,30,59460,ÂòÅÌ
672,13:58:08,19.81,-0.15,-0.01,25,49525,ÂôÅÌ
673,13:58:05,19.82,-0.10,-0.01,13,25766,ÂôÅÌ
674,13:58:02,19.83,-0.05,0.01,1,1983,ÂòÅÌ
675,13:57:56,19.82,-0.10,0.0,10,19820,ÂôÅÌ
676,13:57:50,19.82,-0.10,0.0,52,103659,ÂòÅÌ
677,13:57:38,19.82,-0.10,0.01,14,27748,ÂòÅÌ
678,13:57:29,19.81,-0.15,0.01,212,419972,ÂòÅÌ
679,13:57:26,19.8,-0.20,0.0,6,11880,ÂòÅÌ
680,13:57:23,19.8,-0.20,0.0,30,59400,ÂòÅÌ
681,13:57:17,19.8,-0.20,0.01,30,59400,ÂòÅÌ
682,13:56:56,19.79,-0.25,0.0,13,25727,ÂòÅÌ
683,13:56:53,19.79,-0.25,0.0,116,229564,ÂòÅÌ
684,13:56:29,19.79,-0.25,0.01,5,9895,ÂòÅÌ
685,13:56:17,19.78,-0.30,0.0,55,108790,ÂôÅÌ
686,13:56:02,19.78,-0.30,0.0,8,15824,ÂôÅÌ
687,13:55:59,19.78,-0.30,-0.01,10,19780,ÂôÅÌ
688,13:55:56,19.79,-0.25,0.01,10,19790,ÂòÅÌ
689,13:55:44,19.78,-0.30,0.0,41,81098,ÂòÅÌ
690,13:55:23,19.78,-0.30,0.0,1,1978,ÂòÅÌ
691,13:55:02,19.78,-0.30,0.0,3,5934,ÂòÅÌ
692,13:54:53,19.78,-0.30,0.0,9,17802,ÂòÅÌ
693,13:54:41,19.78,-0.30,0.0,3,5934,ÂòÅÌ
694,13:54:35,19.78,-0.30,0.0,1,1978,ÂòÅÌ
695,13:54:29,19.78,-0.30,-0.01,53,104834,ÂôÅÌ
696,13:54:23,19.79,-0.25,0.01,80,158320,ÂòÅÌ
697,13:54:17,19.78,-0.30,-0.01,18,35604,ÖÐÐÔÅÌ
698,13:53:44,19.79,-0.25,-0.01,10,19790,ÖÐÐÔÅÌ
699,13:53:44,19.79,-0.25,0.0,10,19790,ÂòÅÌ
700,13:53:35,19.79,-0.25,0.01,108,213732,ÂòÅÌ
701,13:53:17,19.78,-0.30,-0.01,5,9890,ÂôÅÌ
702,13:53:08,19.79,-0.25,0.03,10,19790,ÂòÅÌ
703,13:52:59,19.76,-0.40,-0.02,64,126464,ÂôÅÌ
704,13:52:50,19.78,-0.30,0.0,55,109067,ÂòÅÌ
705,13:52:41,19.78,-0.30,0.0,50,98900,ÂòÅÌ
706,13:52:38,19.78,-0.30,0.0,94,186486,ÂôÅÌ
707,13:52:17,19.78,-0.30,0.0,34,68676,ÂòÅÌ
708,13:51:59,19.78,-0.30,0.0,5,10444,ÂôÅÌ
709,13:51:53,19.78,-0.30,0.0,3,5934,ÂôÅÌ
710,13:51:14,19.78,-0.30,-0.01,20,39560,ÂôÅÌ
711,13:51:05,19.79,-0.25,0.0,25,50860,ÂôÅÌ
712,13:51:02,19.79,-0.25,-0.01,22,44567,ÂôÅÌ
713,13:50:53,19.8,-0.20,0.01,5,9900,ÂòÅÌ
714,13:50:50,19.79,-0.25,0.0,10,19790,ÂôÅÌ
715,13:50:44,19.79,-0.25,-0.01,6,11874,ÂôÅÌ
716,13:50:41,19.8,-0.20,0.01,36,71280,ÂòÅÌ
717,13:50:35,19.79,-0.25,-0.01,10,19790,ÂôÅÌ
718,13:50:32,19.8,-0.20,0.01,98,194040,ÂòÅÌ
719,13:50:29,19.79,-0.25,0.0,40,79160,ÂôÅÌ
720,13:50:26,19.79,-0.25,-0.01,5,9895,ÂôÅÌ
721,13:50:08,19.8,-0.20,0.0,213,423126,ÂôÅÌ
722,13:50:02,19.8,-0.20,-0.01,9,17820,ÂôÅÌ
723,13:49:59,19.81,-0.15,0.01,10,19810,ÂòÅÌ
724,13:49:56,19.8,-0.20,0.0,60,118800,ÂôÅÌ
725,13:49:50,19.8,-0.20,0.0,30,59400,ÂôÅÌ
726,13:49:41,19.8,-0.20,-0.01,10,19800,ÂôÅÌ
727,13:49:26,19.81,-0.15,0.0,8,16640,ÂôÅÌ
728,13:49:23,19.81,-0.15,0.0,50,99050,ÂôÅÌ
729,13:49:20,19.81,-0.15,0.0,3,5943,ÂôÅÌ
730,13:49:17,19.81,-0.15,0.0,5,11292,ÂôÅÌ
731,13:49:14,19.81,-0.15,0.0,74,146594,ÂôÅÌ
732,13:49:05,19.81,-0.15,0.0,16,33083,ÂôÅÌ
733,13:49:02,19.81,-0.15,0.0,110,217910,ÂôÅÌ
734,13:48:56,19.81,-0.15,0.0,1,1981,ÂôÅÌ
735,13:48:53,19.81,-0.15,0.0,5,11292,ÂôÅÌ
736,13:48:50,19.81,-0.15,0.0,20,39620,ÂôÅÌ
737,13:48:41,19.81,-0.15,0.0,69,136689,ÂôÅÌ
738,13:48:35,19.81,-0.15,0.0,1,1981,ÂôÅÌ
739,13:48:29,19.81,-0.15,0.0,6,13273,ÂôÅÌ
740,13:48:20,19.81,-0.15,0.0,15,29715,ÂôÅÌ
741,13:48:14,19.81,-0.15,-0.01,5,11292,ÂôÅÌ
742,13:48:11,19.82,-0.10,0.01,25,49550,ÂòÅÌ
743,13:48:05,19.81,-0.15,0.0,7,13867,ÂôÅÌ
744,13:48:02,19.81,-0.15,0.0,40,79240,ÂôÅÌ
745,13:47:59,19.81,-0.15,0.0,8,15848,ÂôÅÌ
746,13:47:53,19.81,-0.15,0.0,1,1981,ÂôÅÌ
747,13:47:50,19.81,-0.15,0.0,5,11292,ÂôÅÌ
748,13:47:41,19.81,-0.15,0.0,5,11292,ÂôÅÌ
749,13:47:29,19.81,-0.15,0.0,10,19810,ÖÐÐÔÅÌ
750,13:47:29,19.81,-0.15,0.0,10,19810,ÂôÅÌ
751,13:47:20,19.81,-0.15,0.01,5,11292,ÖÐÐÔÅÌ
752,13:47:08,19.8,-0.20,-0.03,5,11286,ÂôÅÌ
753,13:46:53,19.83,-0.05,0.0,8,15864,ÂòÅÌ
754,13:46:53,19.83,-0.05,0.03,150,297450,ÂòÅÌ
755,13:46:50,19.8,-0.20,-0.01,68,134640,ÂôÅÌ
756,13:46:44,19.81,-0.15,0.0,5,11292,ÂôÅÌ
757,13:46:38,19.81,-0.15,-0.01,23,46950,ÂôÅÌ
758,13:46:29,19.82,-0.10,0.01,61,121893,ÂòÅÌ
759,13:46:20,19.81,-0.15,-0.01,1,1981,ÂôÅÌ
760,13:46:14,19.82,-0.10,0.01,6,11892,ÂòÅÌ
761,13:46:11,19.81,-0.15,0.0,10,19810,ÂôÅÌ
762,13:46:05,19.81,-0.15,0.0,17,33677,ÂôÅÌ
763,13:46:02,19.81,-0.15,-0.01,3,5943,ÂôÅÌ
764,13:45:59,19.82,-0.10,0.01,2,3964,ÂòÅÌ
765,13:45:53,19.81,-0.15,-0.01,13,27140,ÂôÅÌ
766,13:45:47,19.82,-0.10,0.0,20,39640,ÂòÅÌ
767,13:45:41,19.82,-0.10,0.0,6,11892,ÂôÅÌ
768,13:45:38,19.82,-0.10,0.0,5,9910,ÂôÅÌ
769,13:45:35,19.82,-0.10,0.0,100,198200,ÂôÅÌ
